292	3.85
293	3.75
294	3.14
295	3.31
296	2.89
297	2.88
298	3.09
299	3.71
300	2.43
301	2.59
302	2.81
303	3.08
304	3.77
305	3.62
306	3.04
307	3.45
308	2.77
309	3.07
310	3.35
311	3.58
312	3.71
313	3.69
314	3.41
315	3.26
316	4.3
317	2.97
318	2.31
319	3.0
320	2.79
321	2.7
322	2.59
323	2.42
324	3.05
325	4.19
326	3.27
327	3.17
328	2.88
329	3.59
330	3.46
331	3.62
332	2.24
333	3.78
334	3.56
335	2.17
336	3.15
337	2.97
338	3.89
339	3.78
340	2.92
341	3.05
342	3.7
343	3.14
344	3.7
345	4.11
346	3.05
347	2.41
348	3.41
349	2.46
350	3.79
351	2.92
352	2.54
353	3.25
354	2.27
355	1.99
356	3.07
357	3.51
358	3.54
359	4.15
360	2.39
361	3.64
362	2.51
363	2.95
364	2.91
365	3.2
366	3.49
367	3.14
368	3.41
369	2.86
370	3.1
371	3.87
372	2.38
373	2.74
374	3.32
375	3.03
376	3.41
377	2.51
378	2.84
379	2.62
380	3.09
381	3.39
382	3.06
383	2.73
384	3.73
385	3.63
386	2.95
387	3.51
388	2.31
389	3.1
390	2.69
391	3.53
392	3.18
393	3.32
394	3.57
395	3.99
396	3.09
397	3.92
398	2.75
399	2.32
400	3.83
401	3.63
402	3.22
403	3.08
404	2.49
405	3.75
406	3.76
407	2.67
408	3.4
409	3.54
410	3.9
411	2.9
412	3.12
413	3.41
414	2.93
415	1.75
416	2.99
417	3.93
418	2.73
419	3.9
420	3.71
421	4.04
422	3.39
423	2.97
424	3.56
425	3.67
426	3.25
427	2.87
428	2.81
429	3.36
430	4.05
431	3.54
432	3.99
433	3.56
434	3.45
435	2.86
436	3.81
437	3.25
438	3.03
439	3.21
440	2.9
441	3.76
442	3.93
443	3.97
444	3.13
445	3.54
446	2.83
447	3.38
448	3.18
449	2.96
450	3.33
451	4.16
452	2.89
453	3.54
454	3.93
455	3.78
456	3.68
457	3.87
458	3.54
459	3.48
460	2.19
461	3.46
462	4.03
463	4.09
464	2.72
465	2.89
466	3.74
467	3.56
468	3.52
469	2.75
470	2.44
471	4.07
472	3.05
473	4.03
474	3.6
475	3.0
476	4.13
477	3.96
478	3.25
479	3.87
480	2.57
481	3.1
482	3.79
483	3.45
484	3.5
485	3.56
486	3.65
487	3.69
488	3.66
489	3.55
490	2.87
491	3.36
492	2.96
493	2.58
494	4.0
495	3.09
496	3.69
497	3.47
498	4.05
499	3.04
500	3.63
501	3.8
502	3.7
503	3.6
504	4.06
505	3.14
506	2.78
507	3.6
508	2.97
509	2.45
510	3.22
511	2.78
512	2.82
513	2.09
514	3.8
515	1.28
516	3.78
517	3.48
518	3.8
519	3.73
520	3.85
521	2.68
522	3.29
523	3.02
524	3.28
525	2.02
526	2.91
527	2.27
528	2.98
529	3.36
530	2.41
531	3.13
532	3.28
533	3.12
534	3.21
535	3.48
536	2.81
537	3.48
538	2.72
539	3.83
540	3.37
541	2.45
542	1.87
543	3.26
544	3.63
545	3.47
546	2.59
547	3.19
548	3.01
549	2.6
550	3.46
551	3.28
552	3.01
553	3.17
554	3.24
555	4.0
556	2.96
557	2.51
558	3.26
559	3.52
560	4.19
561	3.94
562	2.34
563	3.5
564	3.2
565	3.23
566	3.08
567	2.81
568	2.94
569	3.48
570	2.9
571	3.96
572	3.24
573	3.28
574	3.16
575	4.05
576	3.83
577	4.19
578	2.4
579	3.98
580	3.08
581	3.27
582	3.01
583	3.28
584	3.06
585	3.81
586	3.32
587	3.76
588	3.45
589	2.34
590	3.38
591	2.89
592	1.99
593	2.7
594	2.55
595	4.16
596	2.97
597	2.45
598	3.35
599	3.5
600	3.22
601	3.31
602	2.81
603	3.57
604	3.28
605	2.88
606	3.34
607	3.54
608	2.38
609	3.76
610	2.5
611	2.02
612	3.04
613	3.16
614	3.06
615	3.5
616	3.3
617	3.82
618	2.6
619	3.85
620	3.56
621	3.93
622	2.97
623	3.02
624	3.25
625	1.5
626	3.65
627	2.93
628	3.51
629	3.57
630	2.62
631	3.66
632	2.98
633	3.21
634	4.15
635	2.63
636	3.5
637	3.49
638	3.54
639	3.08
640	3.14
641	3.65
642	3.72
643	3.14
644	2.98
645	3.94
646	3.87
647	3.43
648	3.48
649	2.98
650	2.67
651	2.92
652	3.32
653	2.59
654	2.53
655	3.51
656	2.72
657	4.04
658	3.63
659	2.75
660	3.78
661	3.25
662	3.59
663	4.17
664	2.34
665	2.68
666	3.24
667	3.79
668	3.87
669	2.35
670	3.51
671	3.21
672	3.07
673	3.81
674	3.38
675	3.18
676	3.08
677	3.74
678	3.32
679	3.02
680	2.96
681	3.49
682	3.74
683	2.91
684	2.59
685	3.39
686	3.07
687	3.01
688	3.16
689	3.42
690	3.97
691	2.97
692	3.51
693	3.05
694	3.76
695	2.83
696	3.43
697	3.27
698	2.46
699	3.82
700	3.61
701	1.91
702	2.91
703	3.69
704	3.02
705	3.64
706	3.52
707	3.51
708	3.39
709	3.73
710	4.13
711	3.61
712	4.13
713	3.05
714	2.14
715	3.66
716	3.2
717	2.89
718	3.32
719	2.99
720	3.84
721	2.48
722	4.09
723	2.99
724	4.4
725	3.63
726	2.13
727	2.69
728	2.95
729	2.41
730	3.84
731	2.54
732	3.22
733	3.4
734	3.83
735	3.11
736	2.15
737	3.3
738	2.77
739	2.73
740	2.78
741	3.39
742	2.83
743	3.19
744	2.85
745	2.27
746	3.52
747	3.7
748	3.74
749	2.23
750	3.52
751	3.19
752	4.25
753	3.95
754	3.2
755	3.5
756	2.53
757	3.1
758	3.51
759	3.2
760	3.86
761	2.66
762	3.98
763	3.49
764	3.73
765	2.51
766	3.05
767	3.23
768	3.28
769	3.24
770	3.14
771	3.1
772	2.63
773	2.91
774	4.25
775	3.54
776	2.97
777	3.78
778	3.87
779	2.51
780	3.82
781	3.58
782	2.42
783	3.36
784	3.51
785	3.15
786	3.37
787	2.47
788	3.76
789	3.79
790	2.79
791	3.52
792	2.83
793	3.48
794	3.11
795	3.13
796	2.93
797	3.08
798	3.89
799	4.06
800	2.36
801	2.64
802	3.32
803	2.36
804	3.84
805	3.78
806	3.49
807	3.58
808	3.24
809	3.54
810	2.95
811	2.98
812	3.2
813	3.25
814	3.38
815	3.12
816	3.49
817	3.55
818	3.47
819	3.14
820	1.91
821	2.68
822	4.07
823	3.14
824	3.78
825	4.11
826	3.12
827	2.95
828	2.99
829	3.19
830	2.84
831	3.2
832	3.78
833	3.52
834	2.72
835	3.17
836	3.54
837	3.93
838	2.5
839	4.11
840	3.82
841	2.94
842	3.45
843	3.71
844	2.85
845	3.61
846	2.68
847	3.72
848	3.04
849	3.26
850	3.42
851	3.89
852	2.99
853	2.82
854	2.15
855	2.45
856	2.58
857	3.72
858	3.21
859	3.46
860	2.61
861	3.94
862	3.5
863	3.53
864	2.7
865	3.76
866	3.38
867	2.88
868	3.47
869	3.06
870	2.34
871	3.99
872	4.2
873	2.74
874	3.39
875	3.1
876	3.5
877	3.5
878	2.42
879	2.88
880	3.93
881	3.11
882	2.81
883	3.56
884	2.82
885	3.29
886	4.19
887	3.1
888	2.59
889	4.05
890	3.17
891	3.67
892	3.57
893	3.85
894	2.75
895	3.94
896	3.43
897	3.28
898	3.06
899	3.48
900	3.93
901	3.67
902	2.36
903	3.15
904	2.44
905	1.99
906	3.41
907	4.02
908	4.19
909	3.02
910	3.14
911	2.95
912	3.14
913	3.36
914	3.03
915	2.77
916	3.58
917	3.51
918	3.92
919	3.23
920	2.44
921	3.33
922	2.85
923	3.39
924	2.77
925	3.64
926	2.17
927	3.44
928	2.7
929	3.42
930	3.18
931	3.05
932	2.28
933	4.03
934	3.39
935	4.24
936	3.07
937	3.72
938	1.98
939	3.86
940	3.68
941	2.15
942	3.02
943	3.94
944	2.64
945	2.99
946	2.46
947	3.66
948	2.72
949	3.37
950	2.54
951	3.5
952	3.98
953	3.41
954	3.33
955	3.18
956	2.57
957	3.67
958	3.6
959	2.94
960	3.47
961	3.54
962	3.09
963	3.89
964	3.68
965	3.56
966	3.27
967	3.59
968	2.63
969	2.04
970	3.0
971	3.81
972	3.6
973	3.62
974	3.61
975	1.98
976	3.63
977	2.79
978	3.33
979	2.91
980	3.62
981	3.02
982	3.8
983	2.5
984	3.4
985	3.63
986	3.53
987	2.79
988	3.76
989	3.05
990	3.77
991	3.64
992	3.93
993	3.05
994	3.22
995	1.7
996	4.03
997	3.24
998	3.31
999	2.73
1000	3.28
1001	3.32
1002	3.42
1003	2.27
1004	3.05
1005	3.03
1006	4.03
1007	3.22
1008	3.8
1009	2.93
1010	2.94
1011	3.29
1012	3.6
1013	3.41
1014	2.75
1015	3.86
1016	2.19
1017	4.19
1018	3.24
1019	2.42
1020	4.29
1021	3.72
1022	3.29
1023	3.13
1024	3.48
1025	3.01
1026	3.41
1027	3.43
1028	2.8
1029	2.93
1030	3.15
1031	3.98
1032	3.84
1033	2.68
1034	2.47
1035	3.49
1036	3.33
1037	2.84
1038	3.52
1039	3.3
1040	3.5
1041	3.73
1042	3.32
1043	3.29
1044	3.45
1045	3.55
1046	3.37
1047	3.64
1048	2.98
1049	2.69
1050	3.74
1051	3.33
1052	3.09
1053	2.51
1054	2.51
1055	3.33
1056	3.13
1057	3.48
1058	3.75
1059	1.81
1060	2.94
1061	3.53
1062	3.08
1063	3.21
1064	2.88
1065	2.51
1066	3.76
1067	3.38
1068	3.32
1069	3.94
1070	2.84
1071	2.47
1072	4.39
1073	4.07
1074	3.72
1075	3.05
1076	3.78
1077	3.59
1078	2.58
1079	3.27
1080	2.94
1081	2.65
1082	2.75
1083	3.01
1084	3.81
1085	3.06
1086	3.83
1087	3.07
1088	2.85
1089	3.71
1090	3.43
1091	2.71
1092	3.31
1093	2.57
1094	3.5
1095	2.63
1096	3.31
1097	2.81
1098	4.12
1099	3.31
1100	2.25
1101	3.2
1102	3.57
1103	3.78
1104	3.13
1105	3.07
1106	2.5
1107	3.25
1108	3.34
1109	4.06
1110	4.07
1111	3.59
1112	3.26
1113	3.33
1114	3.2
1115	2.8
1116	3.1
1117	1.96
1118	3.77
1119	2.91
1120	3.32
1121	3.07
1122	2.47
1123	3.79
1124	3.17
1125	1.91
1126	3.78
1127	1.85
1128	2.63
1129	3.77
1130	3.41
1131	2.0
1132	3.31
1133	1.92
1134	3.53
1135	4.16
1136	3.69
1137	3.02
1138	2.94
1139	4.18
1140	3.1
1141	3.02
1142	3.34
1143	3.15
1144	3.96
1145	3.18
1146	3.05
1147	2.72
1148	3.85
1149	3.72
1150	2.8
1151	2.86
1152	2.76
1153	2.83
1154	3.0
1155	3.82
1156	2.16
1157	2.85
1158	3.37
1159	3.3
1160	3.4
1161	2.99
1162	3.36
1163	3.5
1164	3.19
1165	2.92
1166	2.8
1167	3.15
1168	2.96
1169	3.76
1170	3.05
1171	3.07
1172	2.78
1173	3.75
1174	3.96
1175	3.44
1176	3.58
1177	2.11
1178	3.37
1179	3.69
1180	3.97
1181	3.05
1182	3.43
1183	2.13
1184	3.12
1185	2.17
1186	2.97
1187	3.31
1188	2.91
1189	3.22
1190	3.09
1191	3.28
1192	2.88
1193	3.0
1194	3.1
1195	3.39
1196	3.5
1197	2.57
1198	3.16
1199	2.88
1200	2.92
1201	3.24
1202	3.77
1203	3.5
1204	3.16
1205	1.75
1206	3.42
1207	3.24
1208	4.0
1209	2.88
1210	3.34
1211	2.81
1212	4.02
1213	4.0
1214	3.47
1215	3.23
1216	3.45
1217	3.49
1218	3.38
1219	3.2
1220	4.01
1221	3.52
1222	4.08
1223	2.81
1224	3.92
1225	3.12
1226	3.54
1227	1.49
1228	3.49
1229	3.22
1230	4.24
1231	3.84
1232	3.69
1233	3.0
1234	3.47
1235	2.68
1236	2.95
1237	2.99
1238	3.39
1239	2.61
1240	3.18
1241	3.11
1242	3.19
1243	4.09
1244	2.37
1245	3.12
1246	2.78
1247	3.43
1248	3.18
1249	3.64
1250	3.48
1251	3.04
1252	2.89
1253	3.48
1254	3.04
1255	3.91
1256	4.35
1257	3.21
1258	3.5
1259	3.79
1260	3.1
1261	3.08
1262	3.24
1263	3.11
1264	3.59
1265	2.35
1266	3.3
1267	3.12
1268	3.04
1269	3.35
1270	3.22
1271	3.68
1272	3.7
1273	2.75
1274	3.42
1275	3.49
1276	3.4
1277	4.17
1278	3.33
1279	3.26
1280	3.6
1281	2.76
1282	3.05
1283	3.54
1284	2.73
1285	2.84
1286	3.25
1287	2.91
1288	3.15
1289	2.76
1290	3.68
1291	4.14
1292	3.15
1293	2.35
1294	2.59
1295	3.71
1296	2.56
1297	3.44
1298	3.18
1299	3.22
1300	3.97
1301	2.65
1302	3.23
1303	3.39
1304	3.18
1305	3.35
1306	3.87
1307	3.31
1308	3.09
1309	3.09
1310	2.7
1311	3.04
1312	2.8
1313	3.49
1314	3.8
1315	3.18
1316	3.72
1317	3.63
1318	2.7
1319	2.65
1320	2.96
1321	3.97
1322	2.63
1323	2.98
1324	4.04
1325	3.54
1326	3.63
1327	3.16
1328	3.28
1329	3.42
1330	3.32
1331	2.84
1332	2.8
1333	2.74
1334	2.52
1335	3.86
1336	3.07
1337	2.99
1338	3.14
1339	3.05
1340	3.18
1341	3.04
1342	1.79
1343	2.81
1344	2.72
1345	2.92
1346	3.65
1347	3.31
1348	2.51
1349	3.37
1350	3.9
1351	3.72
1352	3.78
1353	3.76
1354	3.28
1355	3.68
1356	2.95
1357	4.38
1358	3.69
1359	3.46
1360	2.38
1361	2.77
1362	3.27
1363	2.75
1364	3.51
1365	2.87
1366	2.82
1367	3.6
1368	2.31
1369	2.08
1370	3.79
1371	2.49
1372	3.01
1373	3.76
1374	2.42
1375	3.32
1376	3.77
1377	3.42
1378	3.01
1379	3.12
1380	3.53
1381	3.07
1382	2.13
1383	2.31
1384	3.6
1385	2.87
1386	3.04
1387	2.69
1388	2.75
1389	3.92
1390	3.68
1391	3.36
1392	3.41
1393	2.76
1394	2.93
1395	4.1
1396	3.91
1397	3.22
1398	3.24
1399	3.41
1400	2.78
1401	3.58
1402	4.03
1403	2.78
1404	2.84
1405	3.6
1406	3.41
1407	3.1
1408	3.37
1409	4.29
1410	2.83
1411	2.94
1412	3.22
1413	3.64
1414	2.41
1415	3.01
1416	3.55
1417	2.1
1418	4.46
1419	2.94
1420	2.93
1421	3.46
1422	4.01
1423	2.26
1424	2.81
1425	3.7
1426	2.72
1427	2.53
1428	3.54
1429	2.19
1430	2.4
1431	2.93
1432	3.13
1433	3.59
1434	3.86
1435	4.09
1436	2.78
1437	3.28
1438	3.03
1439	3.59
1440	3.14
1441	4.28
1442	3.51
1443	3.75
1444	3.9
1445	3.17
1446	3.76
1447	3.03
1448	3.27
1449	2.26
1450	3.35
1451	2.64
1452	2.03
1453	3.41
1454	2.18
1455	3.07
1456	2.64
1457	3.06
1458	3.02
1459	2.41
1460	3.57
1461	3.4
1462	3.07
1463	2.22
1464	2.56
1465	3.38
1466	3.74
1467	3.71
1468	3.7
1469	2.53
1470	3.78
1471	3.39
1472	2.22
1473	3.47
1474	2.87
1475	2.63
1476	4.47
1477	3.34
1478	1.78
1479	3.38
1480	3.73
1481	3.07
1482	3.25
1483	3.78
1484	3.13
1485	3.31
1486	2.44
1487	3.53
1488	3.87
1489	2.82
1490	3.36
1491	3.83
1492	2.21
1493	3.1
1494	3.46
1495	4.34
1496	2.34
1497	2.7
1498	2.92
1499	4.36
1500	4.02
1501	3.14
1502	3.1
1503	3.52
1504	3.0
1505	3.24
1506	3.78
1507	3.48
1508	3.81
1509	3.55
1510	3.18
1511	3.01
1512	3.17
1513	4.19
1514	3.14
1515	2.79
1516	2.22
1517	2.01
1518	3.59
1519	2.03
1520	3.14
1521	3.61
1522	2.6
1523	3.47
1524	3.05
1525	2.46
1526	3.34
1527	2.89
1528	3.84
1529	3.25
1530	3.74
1531	3.35
1532	2.79
1533	3.32
1534	3.38
1535	3.85
1536	2.35
1537	2.94
1538	3.14
1539	2.88
1540	2.38
1541	1.93
1542	3.76
1543	3.34
1544	2.96
1545	2.36
1546	2.84
1547	3.95
1548	2.51
1549	2.98
1550	2.91
1551	3.53
1552	3.71
1553	3.85
1554	2.67
1555	3.15
1556	3.19
1557	3.04
1558	3.03
1559	3.26
1560	3.33
1561	3.48
1562	2.34
1563	3.73
1564	3.67
1565	3.42
1566	2.72
1567	2.67
1568	2.56
1569	1.49
1570	2.02
1571	3.83
1572	3.66
1573	2.68
1574	2.51
1575	3.63
1576	3.37
1577	3.33
1578	3.2
1579	2.87
1580	3.07
1581	3.4
1582	3.56
1583	3.23
1584	3.76
1585	3.35
1586	2.76
1587	4.34
1588	3.46
1589	3.6
1590	3.93
1591	2.98
1592	3.05
1593	3.8
1594	3.03
1595	3.98
1596	3.75
1597	3.61
1598	2.7
1599	3.56
1600	2.91
1601	2.96
1602	2.63
1603	2.46
1604	3.93
1605	2.83
1606	3.07
1607	2.85
1608	3.23
1609	3.29
1610	3.8
1611	3.3
1612	3.03
1613	2.79
1614	2.01
1615	3.81
1616	3.96
1617	2.37
1618	4.19
1619	3.75
1620	3.4
1621	2.32
1622	2.89
1623	3.44
1624	2.45
1625	4.14
1626	3.2
1627	3.8
1628	3.54
1629	3.51
1630	3.03
1631	3.59
1632	3.09
1633	3.41
1634	3.67
1635	2.39
1636	2.07
1637	3.52
1638	3.34
1639	3.22
1640	1.75
1641	2.86
1642	4.03
1643	3.07
1644	4.07
1645	3.23
1646	3.65
1647	3.91
1648	3.15
1649	2.35
1650	3.49
1651	2.86
1652	4.14
1653	2.74
1654	2.75
1655	3.33
1656	2.72
1657	2.41
1658	3.94
1659	3.68
1660	4.12
1661	3.54
1662	2.96
1663	2.66
1664	3.94
1665	3.32
1666	3.0
1667	3.33
1668	3.34
1669	3.82
1670	3.11
1671	2.29
1672	3.48
1673	3.44
1674	3.41
1675	3.34
1676	3.09
1677	2.36
1678	3.49
1679	3.88
1680	3.03
1681	2.53
1682	3.69
1683	3.01
1684	2.75
1685	2.47
1686	3.62
1687	3.46
1688	2.26
1689	3.97
1690	3.28
1691	3.56
1692	4.14
1693	3.0
1694	3.64
1695	2.96
1696	2.09
1697	3.85
1698	2.91
1699	3.46
1700	3.58
1701	2.65
1702	3.03
1703	3.83
1704	3.75
1705	3.66
1706	2.95
1707	3.8
1708	3.95
1709	3.67
1710	3.78
1711	2.58
1712	3.22
1713	3.48
1714	2.81
1715	2.88
1716	2.98
1717	3.49
1718	3.13
1719	3.08
1720	3.63
1721	2.97
1722	3.52
1723	2.43
1724	2.91
1725	1.52
1726	3.35
1727	2.83
1728	3.81
1729	3.55
1730	3.99
1731	2.65
1732	2.54
1733	3.46
1734	3.28
1735	3.64
1736	2.85
1737	3.48
1738	2.88
1739	3.6
1740	2.72
1741	3.91
1742	3.34
1743	3.8
1744	3.82
1745	3.0
1746	3.41
1747	3.25
1748	3.14
1749	3.39
1750	2.38
1751	2.6
1752	2.85
1753	3.44
1754	3.99
1755	2.47
1756	3.74
1757	3.48
1758	3.37
1759	3.89
1760	3.12
1761	3.5
1762	3.26
1763	2.19
1764	3.39
1765	3.59
1766	3.94
1767	3.88
1768	2.97
1769	3.06
1770	3.89
1771	2.61
1772	3.0
1773	3.91
1774	3.61
1775	3.09
1776	3.2
1777	3.2
1778	3.53
1779	3.31
1780	3.14
1781	3.21
1782	2.98
1783	3.55
1784	3.6
1785	3.66
1786	3.33
1787	2.97
1788	3.34
1789	4.12
1790	3.84
1791	1.6
1792	3.15
1793	3.68
1794	3.06
1795	4.24
1796	2.76
1797	3.24
1798	3.97
1799	3.66
1800	4.04
1801	3.76
1802	3.29
1803	3.48
1804	4.03
1805	3.03
1806	2.86
1807	2.57
1808	2.58
1809	2.62
1810	3.7
1811	2.05
1812	3.03
1813	3.02
1814	3.4
1815	3.59
1816	2.59
1817	2.83
1818	3.85
1819	2.78
1820	2.8
1821	3.54
1822	3.04
1823	3.35
1824	3.12
1825	3.38
1826	2.69
1827	3.13
1828	2.75
1829	2.29
1830	3.57
1831	2.89
1832	3.6
1833	2.91
1834	3.4
1835	2.78
1836	2.37
1837	3.28
1838	3.77
1839	3.02
1840	3.75
1841	3.06
1842	3.7
1843	3.22
1844	3.33
1845	2.66
1846	2.64
1847	2.57
1848	3.83
1849	3.14
1850	3.2
1851	3.47
1852	2.63
1853	3.46
1854	3.18
1855	3.2
1856	4.07
1857	3.96
1858	2.13
1859	3.05
1860	3.82
1861	3.08
1862	3.16
1863	3.0
1864	2.64
1865	3.7
1866	2.99
1867	3.57
1868	3.33
1869	2.23
1870	2.84
1871	3.55
1872	3.52
1873	2.6
1874	3.24
1875	2.91
1876	2.81
1877	3.91
1878	3.74
1879	2.98
1880	3.52
1881	2.81
1882	4.13
1883	2.85
1884	3.18
1885	3.4
1886	2.8
1887	3.31
1888	2.35
1889	3.0
1890	3.74
1891	2.92
1892	3.85
1893	3.15
1894	3.11
1895	3.09
1896	2.71
1897	2.61
1898	3.18
1899	2.91
1900	1.86
1901	3.64
1902	3.43
1903	2.25
1904	3.65
1905	4.15
1906	2.83
1907	3.44
1908	3.03
1909	3.04
1910	2.57
1911	3.73
1912	3.82
1913	3.19
1914	3.17
1915	4.35
1916	2.86
1917	3.99
1918	3.13
1919	2.98
1920	2.22
1921	3.02
1922	2.95
1923	3.86
1924	1.75
1925	3.46
1926	2.75
1927	3.06
1928	2.38
1929	3.08
1930	2.9
1931	3.65
1932	3.11
1933	2.72
1934	2.98
1935	2.93
1936	2.81
1937	2.24
1938	2.87
1939	3.45
1940	3.65
1941	4.16
1942	3.24
1943	2.92
1944	2.89
1945	3.11
1946	3.41
1947	4.45
1948	2.76
1949	2.79
1950	2.65
1951	2.47
1952	2.73
1953	2.39
1954	2.86
1955	3.26
1956	3.78
1957	2.54
1958	3.11
1959	3.78
1960	2.63
1961	3.62
1962	3.75
1963	2.98
1964	3.41
1965	3.61
1966	2.05
1967	3.45
1968	3.16
1969	3.99
1970	2.8
1971	3.3
1972	3.81
1973	3.54
1974	3.97
1975	2.86
1976	3.36
1977	3.09
1978	2.44
1979	3.36
1980	3.62
1981	3.3
1982	2.72
1983	3.34
1984	2.62
1985	4.09
1986	3.07
1987	3.77
1988	3.56
1989	2.45
1990	2.98
1991	2.58
1992	2.52
1993	2.19
1994	4.18
1995	2.54
1996	2.94
1997	3.49
1998	3.51
1999	3.03
2000	3.68
2001	3.31
2002	2.25
2003	3.01
2004	2.84
2005	2.68
2006	2.43
2007	2.74
2008	2.97
2009	3.38
2010	3.38
2011	3.24
2012	3.38
2013	2.95
2014	2.99
2015	3.79
2016	3.79
2017	3.52
2018	3.98
2019	4.47
2020	3.92
2021	3.24
2022	3.55
2023	3.18
2024	3.76
2025	2.92
2026	3.55
2027	2.91
2028	2.77
2029	2.27
2030	3.57
2031	2.76
2032	3.13
2033	3.13
2034	2.96
2035	2.64
2036	3.38
2037	3.5
2038	2.7
2039	3.72
2040	4.25
2041	3.22
2042	3.06
2043	3.78
2044	2.45
2045	3.69
2046	2.37
2047	3.18
2048	3.81
2049	3.08
2050	3.46
2051	3.54
2052	2.28
2053	2.96
2054	2.93
2055	3.36
2056	3.75
2057	4.38
2058	2.62
2059	3.76
2060	2.4
2061	2.35
2062	3.52
2063	3.39
2064	3.34
2065	2.21
2066	3.52
2067	3.6
2068	3.92
2069	3.34
2070	2.64
2071	2.49
2072	2.98
2073	2.93
2074	4.09
2075	2.77
2076	3.09
2077	3.49
2078	3.17
2079	2.81
2080	3.36
2081	3.45
2082	2.56
2083	3.64
2084	2.95
2085	3.76
2086	3.5
2087	2.15
2088	2.52
2089	3.87
2090	3.06
2091	3.03
2092	3.04
2093	2.8
2094	3.59
2095	3.56
2096	2.75
2097	3.57
2098	3.69
2099	2.99
2100	2.86
2101	3.85
2102	4.58
2103	3.54
2104	3.34
2105	3.33
2106	3.38
2107	3.33
2108	4.19
2109	2.81
2110	3.75
2111	4.03
2112	3.52
2113	3.13
2114	4.45
2115	2.61
2116	2.36
2117	4.36
2118	3.12
2119	2.71
2120	3.37
2121	3.13
2122	3.69
2123	3.04
2124	3.06
2125	2.43
2126	4.14
2127	2.78
2128	3.9
2129	4.16
2130	3.76
2131	2.29
2132	3.46
2133	3.48
2134	3.27
2135	3.62
2136	3.27
2137	2.79
2138	3.21
2139	3.53
2140	3.24
2141	2.95
2142	3.94
